0.0951403293,0.3020338506
0.0951403293,0.2992157327
0.0951403293,0.2963976149
0.0979955276,0.2992104355
0.0979955276,0.2963923177
0.0979955276,0.2935741998
0.0979955276,0.290756082
0.100850726,0.2935689026
0.100850726,0.2907507848
0.100850726,0.2879326669
0.100850726,0.2851145491
0.100850726,0.2822964313
0.100850726,0.2090253673
0.100850726,0.2062072495
0.100850726,0.2033891317
0.100850726,0.2005710138
0.1037059243,0.2907454876
0.1037059243,0.2879273697
0.1037059243,0.2851092519
0.1037059243,0.282291134
0.1037059243,0.2794730162
0.1037059243,0.2766548984
0.1037059243,0.2090200701
0.1037059243,0.2062019523
0.1037059243,0.2005657166
0.1037059243,0.1977475988
0.1065611226,0.2851039547
0.1065611226,0.2822858368
0.1065611226,0.279467719
0.1065611226,0.2766496011
0.1065611226,0.2738314833
0.1065611226,0.2710133655
0.1065611226,0.2681952476
0.1065611226,0.2090147729
0.1065611226,0.2061966551
0.1065611226,0.2033785372
0.1065611226,0.2005604194
0.1065611226,0.1977423015
0.1065611226,0.1949241837
0.109416321,0.2794624218
0.109416321,0.2766443039
0.109416321,0.2738261861
0.109416321,0.2710080682
0.109416321,0.2681899504
0.109416321,0.2653718326
0.109416321,0.2625537147
0.109416321,0.2597355969
0.109416321,0.1977370043
0.1122715193,0.2766390067
0.1122715193,0.2738208889
0.1122715193,0.271002771
0.1122715193,0.2681846532
0.1122715193,0.2625484175
0.1122715193,0.2597302997
0.1122715193,0.2569121818
0.1122715193,0.254094064
0.1122715193,0.2512759461
0.1122715193,0.1977317071
0.1122715193,0.1949135893
0.1151267177,0.2709974738
0.1151267177,0.268179356
0.1151267177,0.2653612381
0.1151267177,0.2512706489
0.1151267177,0.2484525311
0.1151267177,0.2456344132
0.1151267177,0.2428162954
0.1151267177,0.2005445277
0.1151267177,0.1977264099
0.117981916,0.2681740588
0.117981916,0.2653559409
0.117981916,0.2625378231
0.117981916,0.2597197052
0.117981916,0.2428109982
0.117981916,0.2399928803
0.117981916,0.2371747625
0.117981916,0.2343566446
0.117981916,0.2033573484
0.117981916,0.2005392305
0.1208371143,0.3273492362
0.1208371143,0.3245311184
0.1208371143,0.2625325259
0.1208371143,0.259714408
0.1208371143,0.2568962902
0.1208371143,0.2540781723
0.1208371143,0.2371694653
0.1208371143,0.2343513474
0.1208371143,0.2315332296
0.1208371143,0.2287151117
0.1208371143,0.2258969939
0.1208371143,0.2230788761
0.1208371143,0.2202607582
0.1208371143,0.2174426404
0.1208371143,0.2146245225
0.1208371143,0.2118064047
0.1208371143,0.2089882868
0.1208371143,0.206170169
0.1208371143,0.2033520512
0.1236923127,0.327343939
0.1236923127,0.3245258212
0.1236923127,0.3217077033
0.1236923127,0.3188895855
0.1236923127,0.2597091108
0.1236923127,0.256890993
0.1236923127,0.2540728751
0.1236923127,0.2512547573
0.1236923127,0.2230735788
0.1236923127,0.2118011075
0.126547511,0.3217024061
0.126547511,0.3188842883
0.126547511,0.3160661704
0.126547511,0.3132480526
0.126547511,0.3104299348
0.126547511,0.2568856957
0.126547511,0.2540675779
0.126547511,0.2512494601
0.126547511,0.2484313422
0.126547511,0.2456132244
0.1294027094,0.3160608732
0.1294027094,0.3132427554
0.1294027094,0.3104246375
0.1294027094,0.3076065197
0.1294027094,0.3047884019
0.1294027094,0.2512441628
0.1294027094,0.248426045
0.1294027094,0.2456079272
0.1294027094,0.2427898093
0.1322579077,0.3132374582
0.1322579077,0.3104193403
0.1322579077,0.3076012225
0.1322579077,0.3047831046
0.1322579077,0.3019649868
0.1322579077,0.299146869
0.1322579077,0.2963287511
0.1322579077,0.2484207478
0.1322579077,0.2456026299
0.1322579077,0.2427845121
0.1322579077,0.2399663943
0.135113106,0.3075959253
0.135113106,0.3047778074
0.135113106,0.3019596896
0.135113106,0.2991415717
0.135113106,0.2963234539
0.135113106,0.2935053361
0.135113106,0.2906872182
0.135113106,0.2878691004
0.135113106,0.2455973327
0.135113106,0.2427792149
0.135113106,0.239961097
0.135113106,0.2371429792
0.1379683044,0.3019543924
0.1379683044,0.2991362745
0.1379683044,0.2963181567
0.1379683044,0.290681921
0.1379683044,0.2878638032
0.1379683044,0.2850456853
0.1379683044,0.2822275675
0.1379683044,0.2794094496
0.1379683044,0.2427739177
0.1379683044,0.2399557998
0.1379683044,0.237137682
0.1379683044,0.2343195641
0.1408235027,0.2991309773
0.1408235027,0.2963128595
0.1408235027,0.2934947416
0.1408235027,0.2906766238
0.1408235027,0.2794041524
0.1408235027,0.2765860346
0.1408235027,0.2737679167
0.1408235027,0.2709497989
0.1408235027,0.268131681
0.1408235027,0.2399505026
0.1408235027,0.2371323848
0.1408235027,0.2343142669
0.1408235027,0.2314961491
0.1436787011,0.2963075623
0.1436787011,0.2934894444
0.1436787011,0.2906713266
0.1436787011,0.2878532087
0.1436787011,0.2850350909
0.1436787011,0.2681263838
0.1436787011,0.265308266
0.1436787011,0.2624901481
0.1436787011,0.2596720303
0.1436787011,0.2371270876
0.1436787011,0.2343089697
0.1436787011,0.2314908519
0.1465338994,0.2906660294
0.1465338994,0.2878479115
0.1465338994,0.2850297937
0.1465338994,0.2822116758
0.1465338994,0.2596667331
0.1465338994,0.2568486152
0.1465338994,0.2540304974
0.1465338994,0.2512123796
0.1465338994,0.2483942617
0.1465338994,0.2343036725
0.1465338994,0.2314855547
0.1493890977,0.2878426143
0.1493890977,0.2850244965
0.1493890977,0.2822063786
0.1493890977,0.2793882608
0.1493890977,0.2483889645
0.1493890977,0.2455708467
0.1493890977,0.2427527288
0.1493890977,0.239934611
0.1493890977,0.2371164931
0.1493890977,0.2342983753
0.1493890977,0.2314802574
0.1522442961,0.2822010814
0.1522442961,0.2793829636
0.1522442961,0.2765648457
0.1522442961,0.2737467279
0.1522442961,0.2371111959
0.1522442961,0.2342930781
0.1550994944,0.2793776663
0.1550994944,0.2765595485
0.1550994944,0.2737414307
0.1550994944,0.2709233128
0.1550994944,0.268105195
0.1579546928,0.2765542513
0.1579546928,0.2737361334
0.1579546928,0.2709180156
0.1579546928,0.2680998978
0.1579546928,0.2652817799
0.1608098911,0.2737308362
0.1608098911,0.2709127184
0.1608098911,0.2680946005
0.1608098911,0.2652764827
0.1608098911,0.2624583649
0.1636650894,0.2680893033
0.1636650894,0.2652711855
0.1636650894,0.2624530676
0.1636650894,0.2596349498
0.1665202878,0.2652658883
0.1665202878,0.2624477704
0.1665202878,0.2596296526
0.1665202878,0.2568115347
0.1693754861,0.2624424732
0.1693754861,0.2596243554
0.1693754861,0.2568062375
0.1722306845,0.262437176
0.1722306845,0.2596190582
0.1722306845,0.2568009403
0.1750858828,0.2596137609
0.1779410812,0.2624265816
0.1779410812,0.2596084637
0.1807962795,0.2708756379
0.1807962795,0.26805752
0.1807962795,0.2652394022
0.1807962795,0.2624212844
0.1836514778,0.318778344
0.1836514778,0.3159602262
0.1836514778,0.3131421083
0.1836514778,0.3103239905
0.1836514778,0.3075058726
0.1836514778,0.3046877548
0.1836514778,0.3018696369
0.1836514778,0.2990515191
0.1836514778,0.282142812
0.1836514778,0.2793246942
0.1836514778,0.2765065764
0.1836514778,0.2736884585
0.1836514778,0.2708703407
0.1836514778,0.2680522228
0.1865066762,0.3215911646
0.1865066762,0.3187730468
0.1865066762,0.3159549289
0.1865066762,0.3131368111
0.1865066762,0.3103186933
0.1865066762,0.3075005754
0.1865066762,0.3046824576
0.1865066762,0.3018643397
0.1865066762,0.2990462219
0.1865066762,0.296228104
0.1893618745,0.3244039853
0.1893618745,0.3215858674
0.1893618745,0.3046771604
0.1893618745,0.3018590425
0.1893618745,0.2990409247
0.1893618745,0.2962228068
0.1893618745,0.293404689
0.1922170729,0.324398688
0.1922170729,0.2990356275
0.1922170729,0.2962175096
0.1922170729,0.2933993918
0.1922170729,0.2905812739
0.1950722712,0.3243933908
0.1950722712,0.321575273
0.1950722712,0.2962122124
0.1950722712,0.2933940946
0.1950722712,0.2905759767
0.1979274695,0.3215699758
0.1979274695,0.3187518579
0.1979274695,0.2933887973
0.1979274695,0.2905706795
0.2007826679,0.3187465607
0.2007826679,0.3159284429
0.2007826679,0.313110325
0.2007826679,0.2990197358
0.2007826679,0.296201618
0.2007826679,0.2933835001
0.2007826679,0.2905653823
0.2007826679,0.2877472644
0.2036378662,0.3131050278
0.2036378662,0.31028691
0.2036378662,0.3074687921
0.2036378662,0.3046506743
0.2036378662,0.3018325564
0.2036378662,0.2990144386
0.2036378662,0.2933782029
0.2036378662,0.2905600851
0.2064930646,0.2933729057
0.2064930646,0.2905547879
0.2093482629,0.2933676085
0.2093482629,0.2905494906
0.2122034612,0.2961804291
0.2122034612,0.2933623113
0.2150586596,0.3469012531
0.2150586596,0.3440831352
0.2150586596,0.3412650174
0.2150586596,0.3384468995
0.2150586596,0.2989932497
0.2150586596,0.2961751319
0.2179138579,0.3525321915
0.2179138579,0.3497140737
0.2179138579,0.3468959559
0.2179138579,0.3384416023
0.2179138579,0.3356234845
0.2179138579,0.3328053666
0.2179138579,0.3299872488
0.2179138579,0.327169131
0.2179138579,0.3243510131
0.2179138579,0.3074423061
0.2179138579,0.3046241882
0.2179138579,0.3018060704
0.2179138579,0.2989879525
0.2207690563,0.3553450122
0.2207690563,0.3525268943
0.2207690563,0.3243457159
0.2207690563,0.3215275981
0.2207690563,0.3187094802
0.2207690563,0.3158913624
0.2207690563,0.3130732445
0.2207690563,0.3102551267
0.2207690563,0.3074370089
0.2207690563,0.304618891
0.2236242546,0.355339715
0.2236242546,0.3525215971
0.2264794529,0.3553344177
0.2264794529,0.3525162999
0.2264794529,0.3496981821
0.2293346513,0.3553291205
0.2293346513,0.3525110027
0.2293346513,0.3496928848
0.2293346513,0.346874767
0.2293346513,0.3440566492
